0.01	0.081395348837209
0.010309278350516	0.083333333333333
0.010309278350516	0.1
0.010752688172043	0.105263157894737
0.010989010989011	0.106666666666667
0.011764705882353	0.114285714285714
0.011764705882353	0.126760563380282
0.011904761904762	0.140845070422535
0.011904761904762	0.141414141414141
0.012048192771084	0.142857142857143
0.012048192771084	0.145833333333333
0.012345679012346	0.152941176470588
0.0125	0.153846153846154
0.012820512820513	0.154761904761905
0.012820512820513	0.155844155844156
0.012820512820513	0.157303370786517
0.012820512820513	0.159420289855072
0.013157894736842	0.160493827160494
0.013333333333333	0.177777777777778
0.013513513513514	0.178571428571429
0.013698630136986	0.188888888888889
0.014084507042254	0.189189189189189
0.014285714285714	0.19047619047619
0.014705882352941	0.190909090909091
0.015873015873016	0.197183098591549
0.016666666666667	0.202380952380952
0.017241379310345	0.205479452054794
0.017543859649123	0.205479452054794
0.018867924528302	0.205882352941176
0.019607843137255	0.211111111111111
0.02	0.2125
0.021276595744681	0.217948717948718
0.022988505747127	0.233333333333333
0.023255813953488	0.235294117647059
0.023255813953488	0.235955056179775
0.023255813953488	0.236111111111111
0.023809523809524	0.238805970149254
0.024096385542169	0.24
0.025	0.24390243902439
0.025	0.244186046511628
0.025316455696203	0.247058823529412
0.025316455696203	0.25
0.025974025974026	0.25
0.025974025974026	0.252631578947368
0.025974025974026	0.253521126760563
0.025974025974026	0.254545454545454
0.026666666666667	0.255813953488372
0.026666666666667	0.256756756756757
0.026666666666667	0.257142857142857
0.027027027027027	0.259259259259259
0.027027027027027	0.259259259259259
0.027397260273973	0.26
0.027777777777778	0.261538461538462
0.027777777777778	0.2625
0.028169014084507	0.263636363636364
0.028169014084507	0.264367816091954
0.028571428571429	0.264705882352941
0.029411764705882	0.266666666666667
0.029850746268657	0.268292682926829
0.029850746268657	0.26865671641791
0.030769230769231	0.271428571428571
0.030927835051546	0.271604938271605
0.03125	0.271604938271605
0.032608695652174	0.273809523809524
0.032786885245902	0.273972602739726
0.033333333333333	0.275
0.034090909090909	0.275
0.03448275862069	0.27536231884058
0.03448275862069	0.279411764705882
0.03448275862069	0.279569892473118
0.034883720930233	0.28169014084507
0.035714285714286	0.282352941176471
0.035714285714286	0.282352941176471
0.035714285714286	0.283582089552239
0.035714285714286	0.283950617283951
0.035714285714286	0.283950617283951
